Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Year,Month_Number,Month,Year_Month,Profit_Margin_Percent
ORD-03857,2024-01-26,CUST-0660,Consumer,Ontario,Electronics,Headphones,1,424.54,0.0,424.54,298.59,125.95,2024,1,Jan,2024-01,29.667404720403255
ORD-03858,2024-03-02,CUST-0404,Consumer,Quebec,Clothing,T-Shirt,2,113.67,0.2,181.87,139.06,42.81,2024,3,Mar,2024-03,23.53879144443834
ORD-03859,2025-07-31,CUST-0278,Corporate,Quebec,Furniture,Desk,1,176.29,0.0,176.29,133.29,43.0,2025,7,Jul,2025-07,24.391627432072156
ORD-03860,2025-06-18,CUST-0852,Corporate,Alberta,Office Supplies,Folders,2,115.85,0.0,231.7,158.29,73.41,2025,6,Jun,2025-06,31.68321104876996
ORD-03861,2023-01-31,CUST-0372,Consumer,Quebec,Furniture,Cabinet,4,210.15,0.1,756.54,436.95,319.59,2023,1,Jan,2023-01,42.243635498453486
ORD-03862,2023-07-15,CUST-0623,Consumer,Quebec,Office Supplies,Printer Paper,2,38.26,0.0,76.52,52.17,24.35,2023,7,Jul,2023-07,31.821745948771568
ORD-03863,2023-03-04,CUST-0499,Corporate,Ontario,Furniture,Bookshelf,1,688.48,0.0,688.48,519.83,168.65,2023,3,Mar,2023-03,24.495991168951896
ORD-03864,2025-08-06,CUST-0912,Small Business,Manitoba,Office Supplies,Pens,4,44.92,0.15,152.73,97.58,55.15,2025,8,Aug,2025-08,36.10947423557913
ORD-03865,2025-08-10,CUST-0181,Small Business,Alberta,Furniture,Bookshelf,4,183.45,0.1,660.42,452.49,207.93,2025,8,Aug,2025-08,31.484509857363495
ORD-03866,2025-05-20,CUST-0491,Consumer,Alberta,Furniture,Bookshelf,2,412.64,0.0,825.28,482.06,343.22,2025,5,May,2025-05,41.58830942225669
ORD-03867,2025-10-15,CUST-0593,Consumer,Manitoba,Electronics,Headphones,1,1649.64,0.0,1649.64,1052.27,597.37,2025,10,Oct,2025-10,36.21214325549817
ORD-03868,2025-12-29,CUST-0251,Corporate,Ontario,Electronics,Laptop,4,1624.83,0.05,6174.35,4287.95,1886.4,2025,12,Dec,2025-12,30.552203875711616
ORD-03869,2023-01-10,CUST-0323,Small Business,British Columbia,Clothing,Sweater,4,28.55,0.15,97.07,64.12,32.95,2023,1,Jan,2023-01,33.944576079118164
ORD-03870,2025-11-14,CUST-0753,Consumer,Alberta,Clothing,Jacket,4,25.9,0.0,103.6,77.79,25.81,2025,11,Nov,2025-11,24.913127413127416
ORD-03871,2024-09-06,CUST-0228,Consumer,Ontario,Electronics,Laptop,4,1649.67,0.05,6268.75,4295.04,1973.7,2024,9,Sep,2024-09,31.484745762711864
ORD-03872,2023-08-06,CUST-0853,Consumer,Manitoba,Furniture,Desk,1,898.72,0.1,808.85,482.96,325.89,2023,8,Aug,2023-08,40.290535946096306
ORD-03873,2025-05-10,CUST-0176,Consumer,Manitoba,Electronics,Headphones,3,1478.92,0.0,4436.76,2916.22,1520.54,2025,5,May,2025-05,34.271405259694006
ORD-03874,2025-02-20,CUST-0243,Consumer,Manitoba,Electronics,Laptop,3,899.29,0.0,2697.87,1581.29,1116.58,2025,2,Feb,2025-02,41.38746492603424
ORD-03875,2024-05-06,CUST-0265,Consumer,Manitoba,Electronics,Headphones,3,1673.08,0.2,4015.39,2895.68,1119.71,2024,5,May,2024-05,27.885460689995245
ORD-03876,2025-03-11,CUST-0034,Consumer,Quebec,Office Supplies,Pens,1,79.49,0.0,79.49,45.2,34.29,2025,3,Mar,2025-03,43.13750157252485
ORD-03877,2023-12-07,CUST-0279,Corporate,British Columbia,Clothing,T-Shirt,1,27.41,0.0,27.41,19.93,7.48,2023,12,Dec,2023-12,27.289310470631158
ORD-03878,2023-12-01,CUST-0127,Corporate,Ontario,Furniture,Desk,4,482.84,0.1,1738.22,1254.45,483.77,2023,12,Dec,2023-12,27.831344708955136
ORD-03879,2023-09-22,CUST-0181,Consumer,Manitoba,Electronics,Headphones,2,1491.17,0.0,2982.34,2184.25,798.09,2023,9,Sep,2023-09,26.760530321827826
ORD-03880,2023-09-02,CUST-0005,Consumer,British Columbia,Electronics,Keyboard,2,296.3,0.05,562.97,336.23,226.74,2023,9,Sep,2023-09,40.27568076451676
ORD-03881,2024-03-03,CUST-0604,Consumer,Alberta,Electronics,Monitor,1,1274.99,0.05,1211.24,969.95,241.29,2024,3,Mar,2024-03,19.920907499752317
ORD-03882,2023-01-08,CUST-0199,Small Business,Manitoba,Furniture,Bookshelf,4,805.18,0.1,2898.65,1920.34,978.31,2023,1,Jan,2023-01,33.75053904403774
ORD-03883,2024-06-03,CUST-0027,Corporate,British Columbia,Electronics,Monitor,5,517.65,0.05,2458.84,1692.99,765.85,2024,6,Jun,2024-06,31.14680093052008
ORD-03884,2023-05-19,CUST-0928,Corporate,Alberta,Furniture,Cabinet,2,826.74,0.0,1653.48,1245.37,408.11,2023,5,May,2023-05,24.681883058760917
ORD-03885,2024-06-26,CUST-0281,Consumer,Quebec,Electronics,Mouse,1,629.52,0.15,535.09,354.58,180.51,2024,6,Jun,2024-06,33.73451195126053
ORD-03886,2023-03-24,CUST-0009,Consumer,Quebec,Furniture,Office Chair,1,276.35,0.0,276.35,168.79,107.56,2023,3,Mar,2023-03,38.92165731861769
ORD-03887,2025-03-08,CUST-0647,Consumer,Manitoba,Electronics,Monitor,1,132.86,0.1,119.57,72.31,47.27,2025,3,Mar,2025-03,39.53332775779879
ORD-03888,2024-11-16,CUST-0292,Small Business,Manitoba,Electronics,Mouse,2,482.97,0.1,869.35,561.83,307.52,2024,11,Nov,2024-11,35.37355495485132
ORD-03889,2024-01-19,CUST-0364,Consumer,Alberta,Furniture,Cabinet,2,206.67,0.2,330.67,254.67,76.01,2024,1,Jan,2024-01,22.986663440892734
ORD-03890,2025-12-29,CUST-0327,Consumer,Alberta,Electronics,Headphones,3,857.8,0.0,2573.4,1912.86,660.54,2025,12,Dec,2025-12,25.667987875961764
ORD-03891,2024-12-06,CUST-0386,Consumer,Manitoba,Office Supplies,Pens,2,82.18,0.0,164.36,106.68,57.68,2024,12,Dec,2024-12,35.09369676320272
ORD-03892,2025-08-01,CUST-0331,Corporate,Alberta,Office Supplies,Printer Paper,2,34.83,0.15,59.21,42.31,16.9,2025,8,Aug,2025-08,28.542475933119405
ORD-03893,2023-09-04,CUST-0756,Consumer,British Columbia,Office Supplies,Folders,3,60.27,0.0,180.81,105.14,75.67,2023,9,Sep,2023-09,41.85056136275648
ORD-03894,2025-02-27,CUST-0143,Consumer,Alberta,Clothing,T-Shirt,3,170.35,0.1,459.94,256.71,203.24,2025,2,Feb,2025-02,44.18837239639954
ORD-03895,2025-12-12,CUST-0596,Small Business,Manitoba,Furniture,Desk,3,798.14,0.0,2394.42,1867.84,526.58,2025,12,Dec,2025-12,21.991964651147253
ORD-03896,2024-01-11,CUST-0868,Small Business,Alberta,Electronics,Mouse,5,1234.56,0.1,5555.52,3212.04,2343.48,2024,1,Jan,2024-01,42.18290997062381
ORD-03897,2023-02-16,CUST-0299,Small Business,Manitoba,Clothing,T-Shirt,2,82.8,0.05,157.32,110.43,46.89,2023,2,Feb,2023-02,29.805491990846683
ORD-03898,2024-08-26,CUST-0693,Consumer,Quebec,Clothing,Shoes,4,73.86,0.2,236.35,143.14,93.21,2024,8,Aug,2024-08,39.43727522741696
ORD-03899,2025-01-26,CUST-0899,Corporate,Quebec,Electronics,Monitor,2,298.6,0.0,597.2,349.74,247.46,2025,1,Jan,2025-01,41.43670462156731
ORD-03900,2023-02-22,CUST-0167,Consumer,Quebec,Furniture,Cabinet,2,182.02,0.05,345.84,234.72,111.12,2023,2,Feb,2023-02,32.13046495489244
ORD-03901,2024-08-06,CUST-0377,Consumer,Manitoba,Electronics,Headphones,2,1427.58,0.0,2855.16,1799.05,1056.11,2024,8,Aug,2024-08,36.98952072738481
ORD-03902,2023-12-09,CUST-0980,Consumer,Quebec,Office Supplies,Notebook,5,97.15,0.1,437.18,299.82,137.35,2023,12,Dec,2023-12,31.417265199688917
ORD-03903,2023-05-31,CUST-0616,Consumer,Manitoba,Electronics,Monitor,4,1039.98,0.0,4159.92,3182.56,977.36,2023,5,May,2023-05,23.49468259004981
ORD-03904,2024-09-02,CUST-0027,Consumer,British Columbia,Office Supplies,Folders,5,107.22,0.15,455.68,353.51,102.17,2024,9,Sep,2024-09,22.421436095505616
ORD-03905,2023-07-08,CUST-0945,Corporate,British Columbia,Electronics,Monitor,4,710.73,0.0,2842.92,2250.31,592.61,2023,7,Jul,2023-07,20.845116992388107
ORD-03906,2023-11-25,CUST-0411,Consumer,Alberta,Office Supplies,Notebook,3,33.39,0.2,80.14,45.51,34.63,2023,11,Nov,2023-11,43.21187921138009
ORD-03907,2025-12-19,CUST-0670,Consumer,Alberta,Office Supplies,Folders,2,64.15,0.0,128.3,104.92,23.38,2025,12,Dec,2025-12,18.222915042868276
ORD-03908,2024-06-27,CUST-0283,Corporate,Alberta,Electronics,Headphones,3,688.31,0.1,1858.44,1249.91,608.52,2024,6,Jun,2024-06,32.74359139923807
ORD-03909,2023-05-14,CUST-0048,Consumer,Manitoba,Office Supplies,Folders,1,43.62,0.0,43.62,27.29,16.33,2023,5,May,2023-05,37.436955524988534
ORD-03910,2023-09-15,CUST-0240,Small Business,British Columbia,Clothing,T-Shirt,5,165.13,0.0,825.65,592.81,232.84,2023,9,Sep,2023-09,28.200811481862775
ORD-03911,2025-07-15,CUST-0954,Small Business,Manitoba,Electronics,Monitor,1,694.59,0.1,625.13,442.84,182.29,2025,7,Jul,2025-07,29.160334650392716
ORD-03912,2024-07-30,CUST-0617,Consumer,Quebec,Electronics,Monitor,3,1185.81,0.0,3557.43,2245.31,1312.12,2024,7,Jul,2024-07,36.883930253019734
ORD-03913,2024-06-09,CUST-0747,Small Business,British Columbia,Furniture,Cabinet,5,698.44,0.1,3142.98,2557.35,585.63,2024,6,Jun,2024-06,18.632953439092837
ORD-03914,2025-01-14,CUST-0344,Corporate,Quebec,Furniture,Lamp,4,198.33,0.1,713.99,522.13,191.86,2025,1,Jan,2025-01,26.87152481127187
ORD-03915,2025-02-07,CUST-0296,Corporate,Manitoba,Furniture,Lamp,4,448.03,0.15,1523.3,1230.06,293.24,2025,2,Feb,2025-02,19.250311823015824
ORD-03916,2023-05-29,CUST-0445,Corporate,Alberta,Furniture,Cabinet,1,277.92,0.1,250.13,165.77,84.36,2023,5,May,2023-05,33.72646223963539
ORD-03917,2025-10-10,CUST-0426,Small Business,Alberta,Clothing,T-Shirt,3,213.55,0.0,640.65,474.68,165.97,2025,10,Oct,2025-10,25.90650120970889
ORD-03918,2025-07-26,CUST-0075,Consumer,Ontario,Office Supplies,Folders,1,89.31,0.15,75.91,47.28,28.63,2025,7,Jul,2025-07,37.71571597944935
ORD-03919,2023-06-17,CUST-0867,Consumer,Ontario,Electronics,Laptop,5,568.12,0.2,2272.48,1778.99,493.49,2023,6,Jun,2023-06,21.71592269238893
ORD-03920,2024-04-29,CUST-0704,Consumer,Alberta,Office Supplies,Stapler,4,26.24,0.0,104.96,61.98,42.98,2024,4,Apr,2024-04,40.948932926829265
ORD-03921,2024-12-30,CUST-0756,Small Business,Alberta,Office Supplies,Stapler,4,82.19,0.0,328.76,234.8,93.96,2024,12,Dec,2024-12,28.58011923591678
ORD-03922,2024-03-18,CUST-0934,Consumer,Manitoba,Furniture,Lamp,1,368.73,0.0,368.73,211.12,157.61,2024,3,Mar,2024-03,42.74401323461612
ORD-03923,2025-02-13,CUST-0204,Consumer,Manitoba,Electronics,Laptop,2,1618.29,0.05,3074.75,1720.43,1354.32,2025,2,Feb,2025-02,44.04650784616636
ORD-03924,2023-07-22,CUST-0388,Consumer,Quebec,Clothing,Shoes,4,64.49,0.15,219.27,152.61,66.66,2023,7,Jul,2023-07,30.4008756327815
ORD-03925,2025-03-23,CUST-0959,Corporate,Alberta,Clothing,Jacket,5,139.27,0.0,696.35,397.02,299.33,2025,3,Mar,2025-03,42.98556760249874
ORD-03926,2025-03-30,CUST-0316,Consumer,Ontario,Office Supplies,Notebook,3,14.72,0.0,44.16,29.87,14.29,2025,3,Mar,2025-03,32.35960144927536
ORD-03927,2023-08-24,CUST-0356,Consumer,Quebec,Clothing,Sweater,1,40.92,0.05,38.87,29.86,9.01,2023,8,Aug,2023-08,23.179830203241576
ORD-03928,2024-09-02,CUST-0709,Consumer,Manitoba,Electronics,Laptop,4,426.84,0.0,1707.36,961.79,745.57,2024,9,Sep,2024-09,43.668002061662456
ORD-03929,2025-02-17,CUST-0588,Small Business,Quebec,Furniture,Cabinet,2,335.12,0.15,569.7,332.32,237.38,2025,2,Feb,2025-02,41.667544321572755
ORD-03930,2024-10-13,CUST-0780,Corporate,Alberta,Furniture,Bookshelf,2,433.18,0.0,866.36,586.84,279.52,2024,10,Oct,2024-10,32.263724086984624
ORD-03931,2023-11-11,CUST-0884,Consumer,Quebec,Furniture,Bookshelf,4,583.03,0.1,2098.91,1212.6,886.3,2023,11,Nov,2023-11,42.226679562248975
ORD-03932,2024-01-22,CUST-0251,Corporate,Quebec,Office Supplies,Printer Paper,2,77.51,0.1,139.52,78.46,61.05,2024,1,Jan,2024-01,43.757167431192656
ORD-03933,2025-08-17,CUST-0051,Consumer,Manitoba,Electronics,Mouse,3,551.77,0.05,1572.54,875.81,696.73,2025,8,Aug,2025-08,44.30602719167716
ORD-03934,2023-03-16,CUST-0663,Consumer,British Columbia,Electronics,Headphones,2,961.25,0.2,1538.0,895.54,642.46,2023,3,Mar,2023-03,41.772431729518864
ORD-03935,2023-04-10,CUST-0966,Consumer,British Columbia,Electronics,Mouse,3,800.35,0.0,2401.05,1644.51,756.54,2023,4,Apr,2023-04,31.508714937214965
ORD-03936,2023-06-08,CUST-0103,Consumer,Quebec,Electronics,Keyboard,3,1135.34,0.0,3406.02,2069.95,1336.07,2023,6,Jun,2023-06,39.22672209793248
ORD-03937,2024-08-05,CUST-0075,Corporate,Alberta,Electronics,Mouse,3,632.47,0.2,1517.93,1135.5,382.43,2024,8,Aug,2024-08,25.19417891470621
ORD-03938,2024-03-12,CUST-0702,Small Business,Manitoba,Furniture,Office Chair,2,615.7,0.05,1169.83,735.42,434.41,2024,3,Mar,2024-03,37.1344554336955
ORD-03939,2023-01-12,CUST-0220,Corporate,Ontario,Office Supplies,Notebook,2,34.55,0.05,65.64,51.74,13.91,2023,1,Jan,2023-01,21.19134673979281
ORD-03940,2023-01-21,CUST-0835,Consumer,British Columbia,Electronics,Keyboard,2,1198.46,0.15,2037.38,1581.75,455.63,2023,1,Jan,2023-01,22.36352570458137
ORD-03941,2025-04-06,CUST-0519,Consumer,Alberta,Furniture,Desk,3,582.75,0.15,1486.01,919.5,566.51,2025,4,Apr,2025-04,38.122892847289044
ORD-03942,2023-02-14,CUST-0777,Corporate,British Columbia,Furniture,Lamp,3,319.32,0.1,862.16,700.77,161.39,2023,2,Feb,2023-02,18.719263245801244
ORD-03943,2023-07-12,CUST-0823,Small Business,Ontario,Electronics,Keyboard,5,670.66,0.2,2682.64,1556.53,1126.11,2023,7,Jul,2023-07,41.977678704559686
ORD-03944,2024-05-06,CUST-0749,Consumer,Alberta,Electronics,Keyboard,5,337.11,0.15,1432.72,819.23,613.49,2024,5,May,2024-05,42.81995086269473
ORD-03945,2025-09-05,CUST-0582,Small Business,Quebec,Electronics,Mouse,2,460.45,0.15,782.76,584.77,197.99,2025,9,Sep,2025-09,25.293832081353163
ORD-03946,2024-01-02,CUST-0045,Consumer,Ontario,Furniture,Office Chair,5,189.28,0.15,804.44,609.55,194.89,2024,1,Jan,2024-01,24.226791308239267
ORD-03947,2024-09-19,CUST-0115,Small Business,Manitoba,Furniture,Lamp,4,793.31,0.2,2538.59,1855.6,683.0,2024,9,Sep,2024-09,26.90469906522912
ORD-03948,2023-05-24,CUST-0424,Consumer,Manitoba,Office Supplies,Notebook,4,98.21,0.15,333.91,261.75,72.17,2023,5,May,2023-05,21.613608457368752
ORD-03949,2024-02-16,CUST-0749,Small Business,British Columbia,Office Supplies,Printer Paper,5,33.65,0.15,143.01,99.96,43.05,2024,2,Feb,2024-02,30.102790014684288
ORD-03950,2024-04-30,CUST-0795,Consumer,Alberta,Furniture,Cabinet,2,644.42,0.15,1095.51,672.56,422.95,2024,4,Apr,2024-04,38.607589159386954
ORD-03951,2023-12-13,CUST-0787,Small Business,Manitoba,Office Supplies,Stapler,2,104.74,0.1,188.53,118.98,69.55,2023,12,Dec,2023-12,36.89068052829788
ORD-03952,2024-11-02,CUST-0691,Consumer,Alberta,Office Supplies,Notebook,4,42.96,0.1,154.66,112.54,42.11,2024,11,Nov,2024-11,27.22746670115091
ORD-03953,2025-09-24,CUST-0246,Consumer,Quebec,Office Supplies,Pens,4,105.29,0.0,421.16,264.03,157.13,2025,9,Sep,2025-09,37.3088612403837
ORD-03954,2025-07-08,CUST-0992,Corporate,Quebec,Electronics,Mouse,5,607.16,0.15,2580.43,1544.64,1035.79,2025,7,Jul,2025-07,40.14020918994121
ORD-03955,2024-02-05,CUST-0582,Consumer,British Columbia,Furniture,Cabinet,2,673.32,0.15,1144.64,896.15,248.5,2024,2,Feb,2024-02,21.709882583170252
ORD-03956,2025-07-02,CUST-0815,Consumer,British Columbia,Furniture,Desk,2,601.05,0.05,1141.99,740.14,401.86,2025,7,Jul,2025-07,35.18944999518385
ORD-03957,2025-01-30,CUST-0618,Corporate,Manitoba,Electronics,Headphones,2,739.96,0.2,1183.94,713.74,470.19,2025,1,Jan,2025-01,39.71400577731979
ORD-03958,2023-03-17,CUST-0291,Consumer,Quebec,Electronics,Monitor,3,590.47,0.0,1771.41,1182.04,589.37,2023,3,Mar,2023-03,33.27123590811839
ORD-03959,2023-07-01,CUST-0676,Consumer,Quebec,Clothing,Jacket,3,109.94,0.1,296.84,170.45,126.39,2023,7,Jul,2023-07,42.57849346449266
ORD-03960,2025-08-20,CUST-0043,Consumer,Manitoba,Clothing,Sweater,2,115.94,0.05,220.29,151.39,68.9,2025,8,Aug,2025-08,31.276953107267698
ORD-03961,2025-04-14,CUST-0294,Consumer,Ontario,Office Supplies,Printer Paper,3,39.21,0.1,105.87,77.42,28.45,2025,4,Apr,2025-04,26.87257957872863
ORD-03962,2023-04-30,CUST-0459,Corporate,British Columbia,Furniture,Cabinet,4,201.52,0.0,806.08,648.33,157.75,2023,4,Apr,2023-04,19.570017864231836
ORD-03963,2025-02-02,CUST-0920,Corporate,Alberta,Furniture,Cabinet,4,800.82,0.05,3043.12,1803.24,1239.87,2025,2,Feb,2025-02,40.74338179237099
ORD-03964,2023-12-18,CUST-0482,Consumer,Alberta,Office Supplies,Printer Paper,1,20.83,0.0,20.83,13.26,7.57,2023,12,Dec,2023-12,36.34181469035046
ORD-03965,2025-06-08,CUST-0039,Corporate,Ontario,Clothing,Shoes,5,200.15,0.0,1000.75,652.43,348.32,2025,6,Jun,2025-06,34.80589557831626
ORD-03966,2025-07-03,CUST-0898,Small Business,British Columbia,Office Supplies,Printer Paper,5,8.4,0.15,35.7,24.37,11.33,2025,7,Jul,2025-07,31.736694677871146
ORD-03967,2023-12-30,CUST-0203,Consumer,Ontario,Office Supplies,Pens,4,115.53,0.05,439.01,299.0,140.01,2023,12,Dec,2023-12,31.892212022505177
ORD-03968,2023-04-28,CUST-0385,Consumer,British Columbia,Electronics,Headphones,3,1580.83,0.0,4742.49,3442.55,1299.94,2023,4,Apr,2023-04,27.41049533051203
ORD-03969,2025-06-08,CUST-0653,Consumer,Ontario,Furniture,Desk,2,213.9,0.0,427.8,328.92,98.88,2025,6,Jun,2025-06,23.11360448807854
ORD-03970,2023-04-08,CUST-0697,Consumer,British Columbia,Office Supplies,Printer Paper,5,35.32,0.0,176.6,105.14,71.46,2023,4,Apr,2023-04,40.4643261608154
ORD-03971,2023-08-16,CUST-0831,Consumer,Quebec,Clothing,Jacket,2,68.35,0.15,116.2,67.0,49.19,2023,8,Aug,2023-08,42.332185886402755
ORD-03972,2023-02-13,CUST-0534,Corporate,Quebec,Office Supplies,Pens,2,19.97,0.15,33.95,23.62,10.33,2023,2,Feb,2023-02,30.427098674521353
ORD-03973,2023-06-26,CUST-0208,Corporate,Ontario,Clothing,Jacket,2,83.34,0.15,141.68,105.41,36.27,2023,6,Jun,2023-06,25.599943534726144
ORD-03974,2023-04-08,CUST-0691,Small Business,Quebec,Electronics,Monitor,3,1393.89,0.0,4181.67,2805.99,1375.68,2023,4,Apr,2023-04,32.89786138074023
ORD-03975,2025-09-05,CUST-0601,Small Business,Quebec,Electronics,Mouse,4,1442.96,0.2,4617.47,2715.27,1902.2,2025,9,Sep,2025-09,41.19571973396687
ORD-03976,2023-09-04,CUST-0364,Consumer,Manitoba,Clothing,Sweater,3,141.32,0.15,360.37,267.85,92.51,2023,9,Sep,2023-09,25.67083830507534
ORD-03977,2024-08-12,CUST-0807,Consumer,Alberta,Office Supplies,Folders,2,63.83,0.15,108.51,81.43,27.08,2024,8,Aug,2024-08,24.95622523269744
ORD-03978,2024-03-30,CUST-0486,Consumer,Ontario,Furniture,Office Chair,3,598.88,0.0,1796.64,1206.59,590.05,2024,3,Mar,2024-03,32.8418603615638
ORD-03979,2023-10-05,CUST-0814,Small Business,Ontario,Furniture,Bookshelf,3,877.61,0.15,2237.91,1615.73,622.17,2023,10,Oct,2023-10,27.801386114723115
ORD-03980,2025-09-20,CUST-0953,Corporate,Quebec,Electronics,Headphones,3,1644.88,0.1,4441.18,3134.04,1307.14,2025,9,Sep,2025-09,29.432268000846623
ORD-03981,2025-06-23,CUST-0083,Corporate,Ontario,Furniture,Office Chair,3,340.55,0.0,1021.65,598.02,423.63,2025,6,Jun,2025-06,41.46527675818529
ORD-03982,2025-06-22,CUST-0723,Corporate,Manitoba,Office Supplies,Printer Paper,3,78.82,0.2,189.17,122.04,67.12,2025,6,Jun,2025-06,35.481313104614905
ORD-03983,2025-09-17,CUST-0477,Consumer,Ontario,Electronics,Headphones,1,893.81,0.0,893.81,702.05,191.76,2025,9,Sep,2025-09,21.454224052091607
ORD-03984,2025-03-04,CUST-0576,Consumer,British Columbia,Clothing,T-Shirt,5,38.17,0.2,152.68,107.25,45.43,2025,3,Mar,2025-03,29.755043227665706
ORD-03985,2025-11-22,CUST-0076,Consumer,British Columbia,Furniture,Bookshelf,2,752.21,0.1,1353.98,971.87,382.11,2025,11,Nov,2025-11,28.221244036100977
ORD-03986,2023-10-03,CUST-0377,Consumer,Manitoba,Office Supplies,Printer Paper,4,114.97,0.0,459.88,260.95,198.93,2023,10,Oct,2023-10,43.256936592154474
ORD-03987,2024-09-19,CUST-0671,Consumer,Ontario,Office Supplies,Folders,5,34.12,0.0,170.6,132.3,38.3,2024,9,Sep,2024-09,22.45017584994138
ORD-03988,2023-01-04,CUST-0692,Small Business,Quebec,Electronics,Headphones,1,320.19,0.0,320.19,216.67,103.52,2023,1,Jan,2023-01,32.330803585371186
ORD-03989,2023-07-12,CUST-0741,Consumer,Quebec,Electronics,Keyboard,1,604.19,0.0,604.19,372.17,232.02,2023,7,Jul,2023-07,38.401827239775564
ORD-03990,2023-03-14,CUST-0380,Corporate,Ontario,Furniture,Cabinet,1,786.27,0.0,786.27,551.51,234.76,2023,3,Mar,2023-03,29.85742810993679
ORD-03991,2024-07-05,CUST-0056,Consumer,Alberta,Electronics,Headphones,3,1532.56,0.2,3678.14,2159.08,1519.06,2024,7,Jul,2024-07,41.29967864192228
ORD-03992,2023-04-26,CUST-0264,Consumer,Manitoba,Office Supplies,Printer Paper,1,29.2,0.1,26.28,14.64,11.64,2023,4,Apr,2023-04,44.29223744292237
ORD-03993,2025-04-18,CUST-0948,Corporate,British Columbia,Electronics,Mouse,2,272.62,0.05,517.98,414.79,103.19,2025,4,Apr,2025-04,19.92161859531256
ORD-03994,2025-08-16,CUST-0529,Small Business,Quebec,Electronics,Monitor,1,1073.57,0.0,1073.57,730.44,343.13,2025,8,Aug,2025-08,31.961586109895023
ORD-03995,2023-03-21,CUST-0488,Corporate,Quebec,Office Supplies,Pens,4,6.7,0.1,24.12,17.65,6.47,2023,3,Mar,2023-03,26.82421227197346
ORD-03996,2025-02-18,CUST-0464,Consumer,Alberta,Furniture,Office Chair,4,802.78,0.15,2729.45,1592.7,1136.75,2025,2,Feb,2025-02,41.64758467823188
ORD-03997,2025-01-27,CUST-0740,Corporate,Ontario,Office Supplies,Notebook,1,64.36,0.0,64.36,46.44,17.92,2025,1,Jan,2025-01,27.843380981976384
ORD-03998,2024-04-02,CUST-0387,Corporate,British Columbia,Electronics,Monitor,3,209.6,0.0,628.8,425.96,202.84,2024,4,Apr,2024-04,32.25826972010179
ORD-03999,2024-08-06,CUST-0594,Corporate,Ontario,Electronics,Monitor,3,1421.22,0.0,4263.66,2522.5,1741.16,2024,8,Aug,2024-08,40.83721497492765
ORD-04000,2024-06-21,CUST-0318,Consumer,Alberta,Furniture,Cabinet,4,88.87,0.15,302.16,223.38,78.78,2024,6,Jun,2024-06,26.072279586973785
ORD-04001,2024-09-21,CUST-0332,Consumer,British Columbia,Office Supplies,Printer Paper,3,76.49,0.1,206.52,143.44,63.08,2024,9,Sep,2024-09,30.544257214797593
ORD-04002,2025-08-08,CUST-0884,Consumer,Manitoba,Furniture,Bookshelf,5,782.99,0.0,3914.95,2186.47,1728.48,2025,8,Aug,2025-08,44.15075543748962
ORD-04003,2024-10-16,CUST-0223,Consumer,Quebec,Furniture,Desk,3,709.68,0.1,1916.14,1338.11,578.03,2024,10,Oct,2024-10,30.16637615205569
ORD-04004,2023-07-30,CUST-0681,Corporate,British Columbia,Electronics,Laptop,2,1018.17,0.05,1934.52,1542.75,391.78,2023,7,Jul,2023-07,20.252052188656616
ORD-04005,2023-05-12,CUST-0043,Consumer,Manitoba,Office Supplies,Folders,5,87.18,0.05,414.1,332.86,81.24,2023,5,May,2023-05,19.618449649843033
ORD-04006,2023-06-02,CUST-0094,Consumer,Quebec,Office Supplies,Notebook,1,35.59,0.05,33.81,22.67,11.14,2023,6,Jun,2023-06,32.94883170659568
ORD-04007,2024-08-23,CUST-0270,Consumer,British Columbia,Furniture,Lamp,2,246.64,0.05,468.62,287.93,180.69,2024,8,Aug,2024-08,38.55789338909991
ORD-04008,2024-02-06,CUST-0704,Consumer,Ontario,Furniture,Cabinet,1,813.88,0.2,651.1,374.13,276.98,2024,2,Feb,2024-02,42.540316387651664
ORD-04009,2025-11-28,CUST-0886,Consumer,British Columbia,Clothing,Jacket,2,210.52,0.0,421.04,314.64,106.4,2025,11,Nov,2025-11,25.27075812274368
ORD-04010,2024-02-16,CUST-0697,Corporate,Manitoba,Office Supplies,Folders,5,28.95,0.0,144.75,105.88,38.87,2024,2,Feb,2024-02,26.853195164075995
ORD-04011,2023-12-11,CUST-0658,Consumer,Alberta,Office Supplies,Pens,1,43.87,0.15,37.29,27.61,9.68,2023,12,Dec,2023-12,25.958702064896755
ORD-04012,2025-02-24,CUST-0486,Corporate,Manitoba,Clothing,Shoes,3,89.55,0.0,268.65,200.06,68.59,2025,2,Feb,2025-02,25.53136050623488
ORD-04013,2024-06-15,CUST-0648,Consumer,Alberta,Electronics,Keyboard,3,1467.42,0.2,3521.81,2562.33,959.48,2024,6,Jun,2024-06,27.24394558479873
ORD-04014,2025-12-28,CUST-0018,Small Business,Quebec,Electronics,Headphones,1,301.99,0.15,256.69,148.75,107.94,2025,12,Dec,2025-12,42.050722661576216
ORD-04015,2024-03-07,CUST-0746,Consumer,Ontario,Furniture,Bookshelf,2,648.34,0.1,1167.01,801.73,365.28,2024,3,Mar,2024-03,31.300502994832947
